demon	d_label	d_deleted	d_node	d_parent	test	t_label	t_deleted	start	t_node	t_parent
只是对方是不是看到你的名字	只是对方是不是看到	你的名字	NP-D4-N4	VP-D3-N3	生活快乐就是幸福	生活快乐就是	幸福	6	NP-D4-N4	VP-D3-N3
他多年没工作了	他没工作了	多年	QP-D3-N1	VP-D2-N1	我看你俩以后来这把	我看以后来这把	你俩	2	QP-D5-N0	VP-D2-N1
这是你们什么时候拍的	这是你们拍的	什么时候	NP-D6-N1	VP-D5-N1	恩我有现成的	恩我有	现成的	3	NP-D3-N3	VP-D2-N2
男人跟女人的想法不同	的想法不同	男人跟女人	NP-D4-N0	DNP-D3-N0	现在的都是人力公司外派	的都是人力公司外派	现在	0	NP-D4-N0	DNP-D3-N0
以前你是时尚达人	以前你是	时尚达人	NP-D3-N3	VP-D2-N2	帝国归顺山河的吉姆了	帝国归顺了	山河的吉姆	4	NP-D3-N2	VP-D2-N1
我在看下子房子的信息	我在看下子信息	房子的	DNP-D5-N1	NP-D4-N3	新国标放宽了钢材的使用范围	新国标放宽了使用范围	钢材的	6	DNP-D4-N2	NP-D3-N4
我们只是公司的一个部门	我们只是	公司的一个部门	NP-D4-N2	VP-D3-N2	我看见好多客户的天线都很简单	我看见都很简单	好多客户的天线	3	NP-D4-N0	VP-D2-N1
那你就一次多买点	那你就多买点	一次	QP-D3-N3	VP-D2-N2	情感的缺失给我造成不少的困扰	情感的缺失给我造成的困扰	不少	9	QP-D6-N0	VP-D3-N3
国内驾照只能在这里用一个月	国内驾照只能在这里用	一个月	NP-D6-N3	VP-D5-N1	上下水是房间的大头	上下水是	房间的大头	4	NP-D3-N2	VP-D2-N1
我那没有那些康乐消费	我那没有	那些康乐消费	NP-D3-N3	VP-D2-N1	我知道位置	我知道	位置	3	NP-D3-N2	VP-D2-N1
我不知道他们邮箱	我不知道	他们邮箱	NP-D4-N2	VP-D3-N2	人人都在为奥运作准备	人人都在为作准备	奥运	5	NP-D5-N1	VP-D3-N3
这个网站我邻居家就开这个的	网站我邻居家就开这个的	这个	DP-D4-N0	NP-D3-N0	你什么时候去	你时候去	什么	1	DP-D4-N1	NP-D3-N1
队员家长送了张卡	队员家长送了	张卡	NP-D3-N4	VP-D2-N1	我睡了一觉醒了	我睡了醒了	一觉	3	NP-D4-N2	VP-D3-N1
我觉的她应该有这个想法	我觉的她应该有	这个想法	NP-D6-N1	VP-D5-N2	我会和我同事分享的	我会和分享的	我同事	3	NP-D6-N1	VP-D4-N2
我没有干妈的微信	我没有微信	干妈的	DNP-D4-N0	NP-D3-N2	我的空间里面的相册中你看看	相册中你看看	我的空间里面的	0	DNP-D4-N0	NP-D3-N0
我到时在地铁站口接你	我到时接你	在地铁站口	PP-D3-N2	VP-D2-N1	你每天就给他添一样	你每天就添一样	给他	4	PP-D3-N3	VP-D2-N1
自己的时间多	时间多	自己的	DNP-D3-N0	NP-D2-N0	那你以后的打算是啥阿	那你打算是啥阿	以后的	2	DNP-D4-N2	NP-D3-N1
我懂他的意思	我懂意思	他的	DNP-D4-N0	NP-D3-N2	我说中了师傅的心思吧	我说中了心思吧	师傅的	4	DNP-D5-N2	NP-D4-N3
我可以包你晚饭	我可以包	你晚饭	NP-D4-N1	VP-D3-N2	捐赠不是施舍	捐赠不是	施舍	4	NP-D4-N3	VP-D3-N2
奶妈终于在微信上出现了	奶妈终于在出现了	微信上	LCP-D4-N2	PP-D3-N2	那你的心还是在情绪里	那你的心还是在	情绪里	7	LCP-D5-N2	PP-D4-N5
学佛的人身处闹市但是心里安静	人身处闹市但是心里安静	学佛的	DNP-D3-N0	NP-D2-N0	情感的缺失给我造成不少的困扰	缺失给我造成不少的困扰	情感的	0	DNP-D3-N0	NP-D2-N0
本来文件是什么格式	本来文件是	什么格式	NP-D3-N3	VP-D2-N2	我会和我同事分享的	我会和分享的	我同事	3	NP-D6-N1	VP-D4-N2
孩子躺在母亲的臂弯里	孩子躺在里	母亲的臂弯	NP-D5-N0	LCP-D4-N1	我一点多到他四点以后才能来	我一点多到他以后才能来	四点	6	NP-D5-N3	LCP-D4-N4
战争什么时候结束	战争结束	什么时候	NP-D3-N1	VP-D2-N1	他们以为哪个是你	他们以为是你	哪个	4	NP-D4-N0	VP-D2-N1
你给我响一下吧	你响一下吧	给我	PP-D4-N1	VP-D3-N1	我先跟老师调好课	我先调好课	跟老师	2	PP-D3-N2	VP-D2-N1
我们明天跟你的情况一样	我们明天跟情况一样	你的	DNP-D5-N0	NP-D4-N2	师傅的诗好不好	诗好不好	师傅的	0	DNP-D3-N0	NP-D2-N0
自己的时间多	时间多	自己的	DNP-D3-N0	NP-D2-N0	左边的是我	是我	左边的	0	DNP-D3-N0	NP-D2-N0
这个有点难度考倒了一堆人	这个有点难度考倒了人	一堆	QP-D5-N4	NP-D4-N4	但是房子里还有一个房间	但是房子里还有房间	一个	7	QP-D5-N0	NP-D4-N3
那张有大师水平	那张有	大师水平	NP-D3-N3	VP-D2-N1	从此我改变了看法	从此我改变了	看法	6	NP-D3-N4	VP-D2-N2
我到时在地铁站口接你	我到时接你	在地铁站口	PP-D3-N2	VP-D2-N1	谁谁谁又不跟谁谁玩	谁谁谁又不玩	跟谁谁	5	PP-D3-N5	VP-D2-N1
你男人已经把你当成私有财产了	你男人已经把你当成了	私有财产	NP-D6-N2	VP-D5-N1	咱俩差不多同时能解脱	咱俩能解脱	差不多同时	2	NP-D3-N2	VP-D2-N1
那个是所有的	那个是	所有的	NP-D3-N2	VP-D2-N1	她老公对她和家人都挺好	她老公对都挺好	她和家人	4	NP-D4-N3	VP-D2-N1
但是我在别的地方做	但是我做	在别的地方	PP-D3-N2	VP-D2-N2	我在这都吃胖了	我都吃胖了	在这	1	PP-D3-N1	VP-D2-N1
我们明天跟你的情况一样	我们明天跟情况一样	你的	DNP-D5-N0	NP-D4-N2	鸡蛋盒的圣诞树不错	圣诞树不错	鸡蛋盒的	0	DNP-D3-N0	NP-D2-N0
我爸只活在自己的世界里	我爸只活在里	自己的世界	NP-D6-N0	LCP-D5-N1	只有经十路上有公交车	只有上有公交车	经十路	2	NP-D3-N1	LCP-D2-N1
鸡同鸭讲	鸡讲	同鸭	PP-D3-N1	VP-D2-N1	我会和我同事分享的	我会分享的	和我同事	2	PP-D5-N0	VP-D4-N2
我今天上午去过你的店	我今天上午去过	你的店	NP-D4-N4	VP-D3-N2	那你明后天回家了再劝劝你妈妈列	那你回家了再劝劝你妈妈列	明后天	2	NP-D5-N0	VP-D4-N2
他们给我推荐了一个童言国际	他们给我推荐了	一个童言国际	NP-D4-N4	VP-D3-N2	我没有干妈的微信	我没有	干妈的微信	3	NP-D3-N2	VP-D2-N1
我是在网上看的	我是看的	在网上	PP-D5-N0	VP-D4-N2	她已经给我说了	她已经说了	给我	3	PP-D3-N2	VP-D2-N1
我可以说里面的狗可爱么	我可以说狗可爱么	里面的	DNP-D7-N0	NP-D6-N0	技能讲师的公式不大好算	公式不大好算	技能讲师的	0	DNP-D3-N0	NP-D2-N0
我们单位肯定跟国家一样的	我们单位肯定一样的	跟国家	PP-D4-N3	VP-D3-N1	明天早上我起早一点和你聊	明天早上我起早一点聊	和你	9	PP-D4-N2	VP-D3-N4
若干年后你就是他	后你就是他	若干年	QP-D3-N0	LCP-D2-N0	一个人十分多钟左右	一个人左右	十分多钟	3	QP-D4-N3	LCP-D3-N2
我没用电压力锅给她做过	我没给她做过	用电压力锅	PP-D3-N2	VP-D2-N1	我爸只活在自己的世界里	我爸只活	在自己的世界里	4	PP-D4-N4	VP-D3-N3
他教刑事司法系统的	他教的	刑事司法系统	NP-D4-N2	VP-D3-N1	你也像老师的	你也像的	老师	3	NP-D5-N2	VP-D4-N2
我们大多数的时间都是发在家上	我们时间都是发在家上	大多数的	DNP-D3-N1	NP-D2-N0	里面的衣服可以随便卖卖	衣服可以随便卖卖	里面的	0	DNP-D3-N0	NP-D2-N0
我给东看看去	我看看去	给东	PP-D3-N1	VP-D2-N1	我给你晚安的	我晚安的	给你	1	PP-D4-N1	VP-D3-N1
我们也是学前班上了一个私立学校	我们也是学前班上了	一个私立学校	NP-D4-N4	VP-D3-N2	我们也指纹了	我们也了	指纹	3	NP-D4-N1	VP-D3-N2
你是项目的骨干	你是骨干	项目的	DNP-D4-N0	NP-D3-N2	她的比我的好弄	比我的好弄	她的	0	DNP-D3-N0	NP-D2-N0
我是在我的基础上改的	我是改的	在我的基础上	PP-D5-N0	VP-D4-N2	我爸今天突然跟我说	我爸今天突然说	跟我	6	PP-D3-N4	VP-D2-N1
风波延烧到政界	风波延烧	到政界	PP-D3-N2	VP-D2-N1	我再给他打个电话问问你	我再打个电话问问你	给他	2	PP-D3-N2	VP-D2-N1
你是不是有车老师的邮箱之类的	你是不是有的邮箱之类的	车老师	NP-D6-N0	DNP-D5-N0	我去了膜拜一下你们的教材	我去了膜拜一下的教材	你们	7	NP-D6-N0	DNP-D5-N1
其实里面也没有爱情故事	其实里面也没有	爱情故事	NP-D4-N2	VP-D3-N3	我这边没装远程软件	我这边没装	远程软件	5	NP-D4-N2	VP-D3-N3
我跟我室友說了	我跟說了	我室友	NP-D4-N1	PP-D3-N1	谁谁谁又不跟谁谁玩	谁谁谁又不跟玩	谁谁	6	NP-D4-N3	PP-D3-N5
我打不通你的	我打不通	你的	NP-D3-N2	VP-D2-N1	咱原来的格式里用保存人	咱里用保存人	原来的格式	1	NP-D4-N0	VP-D2-N1
我不再是以前的我	我不再是我	以前的	DNP-D5-N0	NP-D4-N3	你是我的初恋	你是初恋	我的	2	DNP-D4-N0	NP-D3-N2
这个工作累吧	工作累吧	这个	DP-D4-N0	NP-D3-N0	你那个路人是在国内	你路人是在国内	那个	1	DP-D3-N1	NP-D2-N0
哎你传给我好了可能数据有点问题	哎你传给我好了可能数据有	点问题	NP-D4-N7	VP-D3-N5	我在这边看到这种的卖的很贵	我在看到这种的卖的很贵	这边	2	NP-D4-N1	VP-D2-N1
你孙女是个大老粗	你孙女是	个大老粗	NP-D3-N3	VP-D2-N1	而且你是孕妇	而且你是	孕妇	4	NP-D3-N3	VP-D2-N2
你可以加我人人	你可以加	我人人	NP-D4-N1	VP-D3-N2	那边不是下大学嘛	那边不是下嘛	大学	5	NP-D6-N1	VP-D5-N2
以前的同事关系跟我都蛮好的	以前的同事关系都蛮好的	跟我	PP-D4-N2	VP-D3-N1	我没用电压力锅给她做过	我没给她做过	用电压力锅	2	PP-D3-N2	VP-D2-N1
我给你打电话	我打电话	给你	PP-D3-N1	VP-D2-N1	整个国家公园都建在一个活火山上	整个国家公园都建	在一个活火山上	8	PP-D4-N6	VP-D3-N3
我爸今天突然跟我说	我爸今天突然说	跟我	PP-D3-N4	VP-D2-N1	他们可能是通过其他渠道知道的	他们可能是知道的	通过其他渠道	5	PP-D6-N0	VP-D5-N1
你们住在一起	你们住	在一起	PP-D3-N2	VP-D2-N1	他刚才跟我留言	他刚才留言	跟我	3	PP-D3-N2	VP-D2-N1
我到时候去跟他一起做事先	我到时候去一起做事先	跟他	PP-D5-N0	VP-D4-N2	你今天没用手机上捏	你今天没上捏	用手机	4	PP-D4-N3	VP-D3-N1
一个人十分多钟左右	人十分多钟左右	一个	QP-D3-N0	NP-D2-N0	情感的缺失给我造成不少的困扰	情感的缺失给我造成的困扰	不少	9	QP-D6-N0	NP-D4-N6
我是在我的基础上改的	我是在改的	我的基础上	LCP-D6-N1	PP-D5-N0	奶妈终于在微信上出现了	奶妈终于在出现了	微信上	5	LCP-D4-N2	PP-D3-N2
不过她应该也有些心理准备了	不过她应该也有了	些心理准备	NP-D5-N2	VP-D4-N1	嗯我上周给我们部门的人讲课	嗯我上周给讲课	我们部门的人	5	NP-D4-N3	VP-D2-N2
娇的老公挺好的	老公挺好的	娇的	DNP-D4-N0	NP-D3-N0	我的活来了	活来了	我的	0	DNP-D3-N0	NP-D2-N0
一个孩子的家庭太脆弱了	孩子的家庭太脆弱了	一个	QP-D5-N0	NP-D4-N0	其实很多情况下父母都是对的	其实情况下父母都是对的	很多	2	QP-D5-N0	NP-D4-N1
我们也是学前班上了一个私立学校	我们也是学前班上了	一个私立学校	NP-D4-N4	VP-D3-N2	我们一直自己带	我们一直带	自己	4	NP-D3-N2	VP-D2-N1
我们这的供货很难打进来的	供货很难打进来的	我们这的	DNP-D4-N0	NP-D3-N0	那是你一辈子的事耶	那是你事耶	一辈子的	3	DNP-D5-N1	NP-D4-N2
我们周二晚上还有女生节晚会	我们周二晚上还有	女生节晚会	NP-D4-N4	VP-D3-N3	我发短信问了	我发问了	短信	2	NP-D4-N1	VP-D3-N1
我们好像不能一趟车	我们好像不能车	一趟	QP-D6-N0	NP-D5-N0	情感的缺失给我造成不少的困扰	情感的缺失给我造成的困扰	不少	9	QP-D6-N0	NP-D4-N6
手机套的颜色选好了没	的颜色选好了没	手机套	NP-D4-N0	DNP-D3-N0	以前的同事关系跟我都蛮好的	的同事关系跟我都蛮好的	以前	0	NP-D5-N0	DNP-D4-N0
我早上收到你短信了	我早上收到了	你短信	NP-D4-N2	VP-D3-N2	我都是自己好咧	我都是好咧	自己	3	NP-D6-N0	VP-D4-N2
晚上我跟老师联系	晚上我联系	跟老师	PP-D3-N2	VP-D2-N2	她早上又给我发短信了	她早上又发短信了	给我	4	PP-D3-N3	VP-D2-N1
思想落实于具体形式	思想落实于	具体形式	NP-D4-N1	PP-D3-N2	那是你在电脑前看	那是你在前看	电脑	4	NP-D7-N0	PP-D5-N1
我是大爷型的	我是的	大爷型	NP-D5-N0	DNP-D4-N0	那是你一辈子的事耶	那是你的事耶	一辈子	3	NP-D6-N1	DNP-D5-N1
我给你打过去就是	我打过去就是	给你	PP-D4-N1	VP-D3-N1	真的俩人笑的灿烂如花	真的俩人笑的灿烂	如花	8	PP-D4-N3	VP-D3-N5
而且海边离高铁站很远	而且海边很远	离高铁站	PP-D3-N2	VP-D2-N2	你和我一样	你一样	和我	1	PP-D3-N1	VP-D2-N1
我先跟老师调好课	我先调好课	跟老师	PP-D3-N2	VP-D2-N1	这个是帖子在校内的分享	这个是帖子的分享	在校内	5	PP-D5-N1	VP-D2-N1
同学之间没有那多客套	同学之间没有客套	那多	ADJP-D4-N1	NP-D3-N3	传统机制赶快上网	机制赶快上网	传统	0	ADJP-D3-N0	NP-D2-N0
你的幸福很纯	幸福很纯	你的	DNP-D3-N0	NP-D2-N0	我的大概不会变了	大概不会变了	我的	0	DNP-D3-N0	NP-D2-N0
改革开放不止一条路	改革开放不止路	一条	QP-D4-N0	NP-D3-N3	一个人到也自在	人到也自在	一个	0	QP-D3-N0	NP-D2-N0
旅行社的客源可以忽略	客源可以忽略	旅行社的	DNP-D3-N0	NP-D2-N0	我看中了件欧时力的大衣	我看中了件大衣	欧时力的	5	DNP-D4-N1	NP-D3-N3
我是在我的基础上改的	我是在上改的	我的基础	NP-D7-N0	LCP-D6-N1	其实很多情况下父母都是对的	其实下父母都是对的	很多情况	2	NP-D4-N1	LCP-D3-N1
我们只是公司的一个部门	我们只是一个部门	公司的	DNP-D5-N0	NP-D4-N2	友情是体系外额外的东西	友情是体系外东西	额外的	6	DNP-D4-N1	NP-D3-N2
行李放在大巴上	行李放	在大巴上	PP-D3-N2	VP-D2-N1	我看了一下牌子比费城的多	我看了一下牌子多	比费城的	7	PP-D3-N3	VP-D2-N2
你要根据我们模块上的接口来配置	你要根据上的接口来配置	我们模块	NP-D8-N0	LCP-D7-N0	对咱们来说压力太大	对来说压力太大	咱们	1	NP-D4-N0	LCP-D3-N1
当权者不能保护自己的国民	当权者不能保护国民	自己的	DNP-D6-N0	NP-D5-N1	我的邮件基本处理完了	邮件基本处理完了	我的	0	DNP-D3-N0	NP-D2-N0
我从别家搜到的	我搜到的	从别家	PP-D4-N1	VP-D3-N1	那我给她打电话	那我打电话	给她	2	PP-D3-N2	VP-D2-N2
我下采购单	我下	采购单	NP-D3-N2	VP-D2-N1	衣服这边也便宜但是我们买不好	衣服也便宜但是我们买不好	这边	2	NP-D4-N1	VP-D3-N1
我昨天也跟他留言了滴	我昨天也留言了滴	跟他	PP-D4-N3	VP-D3-N1	你还是和以前差不多	你还是差不多	和以前	3	PP-D3-N2	VP-D2-N1
这个互惠生的签证很难办	互惠生的签证很难办	这个	DP-D3-N0	NP-D2-N0	我完全没有什么门道	我完全没有门道	什么	5	DP-D5-N0	NP-D4-N2
小孩教育真是一门大学问	小孩教育真是	一门大学问	NP-D4-N2	VP-D3-N3	我在大学	我在	大学	2	NP-D3-N2	VP-D2-N1
不过我在你后面	不过我在	你后面	NP-D3-N3	VP-D2-N2	我再给他打个电话问问你	我再给他打问问你	个电话	5	NP-D5-N2	VP-D4-N3
鸡蛋盒的圣诞树不错	的圣诞树不错	鸡蛋盒	NP-D4-N0	DNP-D3-N0	帝国归顺山河的吉姆了	帝国归顺的吉姆了	山河	4	NP-D5-N0	DNP-D4-N0
你给我说你什么时候有时间	你说你什么时候有时间	给我	PP-D3-N1	VP-D2-N1	这边老板就靠这个吃饭	这边老板就吃饭	靠这个	5	PP-D3-N3	VP-D2-N2
我觉的她应该有这个想法	我觉的她应该有	这个想法	NP-D6-N1	VP-D5-N2	我现在做会计在	我做会计在	现在	1	NP-D3-N1	VP-D2-N1
自己做了一份	自己做了	一份	QP-D3-N3	VP-D2-N1	你又不是就游这一次	你又不是就游这	一次	7	QP-D7-N1	VP-D5-N1
我一点多到他四点以后才能来	我一点多到他才能来	四点以后	LCP-D4-N4	VP-D3-N3	行李放在大巴上	行李放在	大巴上	4	LCP-D4-N1	VP-D2-N1
行李放在大巴上	行李放	在大巴上	PP-D3-N2	VP-D2-N1	我只能给你问问工程上的同事	我只能问问工程上的同事	给你	3	PP-D5-N0	VP-D4-N2
我是在我的基础上改的	我是在上改的	我的基础	NP-D7-N0	LCP-D6-N1	我校内上的颜色稍微好一点	我上的颜色稍微好一点	校内	1	NP-D5-N0	LCP-D4-N1
这是同学的婚纱	这是	同学的婚纱	NP-D3-N2	VP-D2-N1	这是我的简历	这是	我的简历	2	NP-D3-N2	VP-D2-N1
你是怎么知道这篇文章的	你是怎么知道文章的	这篇	DP-D7-N0	NP-D6-N2	我一般这个时候会上	我一般时候会上	这个	3	DP-D4-N1	NP-D3-N2
我是在我的基础上改的	我是在基础上改的	我的	DNP-D8-N0	NP-D7-N0	这个公寓楼就是酒店式那种的	这个公寓楼就是	酒店式那种的	7	DNP-D5-N1	NP-D4-N6
我是在我的基础上改的	我是改的	在我的基础上	PP-D5-N0	VP-D4-N2	等下我给你找找	等下我找找	给你	3	PP-D3-N2	VP-D2-N2
以前你是时尚达人	以前你是	时尚达人	NP-D3-N3	VP-D2-N2	我试下看看我这里能调试了不	我试下看看能调试了不	我这里	5	NP-D5-N1	VP-D3-N2
最近我们这里下了很多场大雪	最近我们这里下了	很多场大雪	NP-D3-N5	VP-D2-N2	它的副董是我的同学	它的副董是	我的同学	5	NP-D3-N3	VP-D2-N1
那是理想国	那是	理想国	NP-D3-N2	VP-D2-N1	他怎么跟文科班扯上关系了	他怎么跟扯上关系了	文科班	4	NP-D4-N2	VP-D2-N1
我有新衣服	我有	新衣服	NP-D3-N2	VP-D2-N1	我爸爸做了手术的	我爸爸做了的	手术	5	NP-D4-N4	VP-D3-N1
我只是嘴上厉害	我只是厉害	嘴上	LCP-D3-N2	VP-D2-N1	所以有人说我是思想上的巨人	所以有人说我是的巨人	思想上	7	LCP-D9-N0	VP-D6-N1
我滴钱钱就都飞走鸟	钱钱就都飞走鸟	我滴	DNP-D4-N0	NP-D3-N0	你是项目的骨干	你是骨干	项目的	2	DNP-D4-N0	NP-D3-N2
订座系统在我们手里	订座系统在	我们手里	LCP-D3-N3	VP-D2-N1	我晚上在火车上睡不好	我晚上在睡不好	火车上	4	LCP-D4-N1	VP-D2-N2
我们只是公司的一个部门	我们只是公司的部门	一个	QP-D5-N1	NP-D4-N2	那你现在一个月的收入大概是多少	那你现在月的收入大概是多少	一个	4	QP-D5-N0	NP-D4-N2
滑轮以下的截图不了	的截图不了	滑轮以下	LCP-D4-N0	DNP-D3-N0	你要根据我们模块上的接口来配置	你要根据的接口来配置	我们模块上	4	LCP-D7-N0	DNP-D6-N0
我等下跟你弄	我等下弄	跟你	PP-D3-N2	VP-D2-N1	我在群里说一下	我说一下	在群里	1	PP-D3-N1	VP-D2-N1
我们周二晚上还有女生节晚会	我们周二晚上还有	女生节晚会	NP-D4-N4	VP-D3-N3	万事不以换字为目的	万事不以为目的	换字	4	NP-D4-N4	VP-D2-N1
这个网站靠谱么	网站靠谱么	这个	DP-D4-N0	NP-D3-N0	方向和汽车应该没什么关系	方向和汽车应该没关系	什么	8	DP-D6-N0	NP-D5-N2
我是说每个女人的心中的标准不同	我是说的心中的标准不同	每个女人	NP-D9-N0	DNP-D8-N0	当权者不能保护自己的国民	当权者不能保护的国民	自己	7	NP-D7-N0	DNP-D6-N0
我在看那套小说	我在看	那套小说	NP-D4-N2	VP-D3-N2	所以我是基本会在国内混的了	所以我是基本会在混的了	国内	8	NP-D8-N1	VP-D6-N2
心里先有个数	心里先有	个数	NP-D4-N2	VP-D3-N2	那我们就去跟他们会合	那我们就去跟会合	他们	6	NP-D6-N1	VP-D4-N2
我没有淘宝账号	我没有	淘宝账号	NP-D3-N2	VP-D2-N1	我找找他的照片	我找找	他的照片	3	NP-D3-N2	VP-D2-N1
所以自己对自己好点	所以自己好点	对自己	PP-D3-N2	VP-D2-N2	我没用电压力锅给她做过	我没给她做过	用电压力锅	2	PP-D3-N2	VP-D2-N1
我回去用电脑看看	我回去看看	用电脑	PP-D4-N1	VP-D3-N2	我得一个朋友向我打听	我得一个朋友打听	向我	6	PP-D3-N3	VP-D2-N1
最后一轮是跟总经理	最后一轮是	跟总经理	PP-D3-N3	VP-D2-N1	整个国家公园都建在一个活火山上	整个国家公园都建	在一个活火山上	8	PP-D4-N6	VP-D3-N3
哎我也是这个点起来的	哎我也是点起来的	这个	DP-D7-N0	NP-D6-N0	有的客户屏蔽会有问题	客户屏蔽会有问题	有的	0	DP-D3-N0	NP-D2-N0
我们大多数的时间都是发在家上	我们时间都是发在家上	大多数的	DNP-D3-N1	NP-D2-N0	这是我的简历	这是简历	我的	2	DNP-D4-N0	NP-D3-N2
最多你是多买一个保险	最多你是多买保险	一个	QP-D6-N0	NP-D5-N2	一个人跑来跑去	人跑来跑去	一个	0	QP-D3-N0	NP-D2-N0
我们公司的宣传册出了	的宣传册出了	我们公司	NP-D4-N0	DNP-D3-N0	他是我小学的好友	他是我的好友	小学	3	NP-D5-N1	DNP-D4-N1
以前我每天早上都路过的	以前我都路过的	每天早上	NP-D4-N2	VP-D3-N2	我觉得我婆婆神经有些问题	我觉得有些问题	我婆婆神经	3	NP-D4-N0	VP-D2-N1
我爸今天给我钉床	我爸今天钉床	给我	PP-D3-N3	VP-D2-N1	我和她同岁	我同岁	和她	1	PP-D3-N1	VP-D2-N1
你说你们这届的	你说	你们这届的	NP-D3-N2	VP-D2-N1	你平时怎么吃饭	你怎么吃饭	平时	1	NP-D3-N1	VP-D2-N1
他刚才跟我留言	他刚才留言	跟我	PP-D3-N2	VP-D2-N1	我给哥哥打电话	我打电话	给哥哥	1	PP-D3-N1	VP-D2-N1
我只是嘴上厉害	我只是厉害	嘴上	LCP-D3-N2	VP-D2-N1	我以为你在家里	我以为你在	家里	5	LCP-D5-N2	VP-D4-N1
她姥姥在后面抱着	她姥姥抱着	在后面	PP-D3-N2	VP-D2-N1	她对历史也蛮感兴趣的	她也蛮感兴趣的	对历史	1	PP-D4-N1	VP-D3-N1
我给你介绍一个销售经理吧	我给你介绍销售经理吧	一个	QP-D6-N1	NP-D5-N3	我们只是公司的一个部门	我们只是公司的部门	一个	7	QP-D5-N1	NP-D4-N2
你去选课网站看下培养计划	你去选课网站看下	培养计划	NP-D4-N4	VP-D3-N2	但是这个版本绿鞋没移速了	但是这个版本绿鞋没了	移速	9	NP-D3-N5	VP-D2-N3
所以你先做前期工作	所以你先做	前期工作	NP-D4-N2	VP-D3-N3	我得检查出勤	我得检查	出勤	4	NP-D4-N1	VP-D3-N2
我是海派婚纱争艳	我是	海派婚纱争艳	NP-D3-N2	VP-D2-N1	这边是机考	这边是	机考	3	NP-D3-N2	VP-D2-N1
我从小跟她学的	我从小学的	跟她	PP-D4-N2	VP-D3-N1	我才知道她和你一个专业	我才知道她一个专业	和你	5	PP-D6-N1	VP-D5-N1
同学之间没有那多客套	同学之间没有	那多客套	NP-D3-N3	VP-D2-N1	所以技术人员一般都拿不了多少钱	所以技术人员一般都拿不了	多少钱	12	NP-D4-N3	VP-D3-N5
每个品种都有故事	品种都有故事	每个	DP-D3-N0	NP-D2-N0	你可以去研究这种社会课题了	你可以去研究社会课题了	这种	6	DP-D6-N0	NP-D5-N1
你还真是一步步规划的细密	你还真是一规划的细密	步步	CLP-D4-N3	QP-D3-N3	怎么一个个都这么厉害	怎么一都这么厉害	个个	3	CLP-D3-N2	QP-D2-N1
我给哥哥打电话	我打电话	给哥哥	PP-D3-N1	VP-D2-N1	我得一个朋友向我打听	我得一个朋友打听	向我	6	PP-D3-N3	VP-D2-N1
各有各的好吧	各有吧	各的好	NP-D4-N2	VP-D3-N1	我父母这次去我姐姐家	我父母这次去	我姐姐家	6	NP-D4-N5	VP-D3-N3
我跟着你走	我走	跟着你	PP-D3-N1	VP-D2-N1	我还在办公室苦守	我还苦守	在办公室	2	PP-D3-N2	VP-D2-N1
你们这种工作难免有应酬	你们工作难免有应酬	这种	DP-D3-N1	NP-D2-N0	你是哪个车次	你是车次	哪个	2	DP-D4-N0	NP-D3-N2
我有点事你先考察一下	我有你先考察一下	点事	NP-D4-N2	VP-D3-N1	人家是平时太委屈了	人家是太委屈了	平时	3	NP-D4-N0	VP-D3-N2
老公是华师的	老公是	华师的	NP-D3-N2	VP-D2-N1	我去过那里	我去过	那里	3	NP-D3-N3	VP-D2-N1
其他的外国人都是同事同学	外国人都是同事同学	其他的	DNP-D3-N0	NP-D2-N0	男孩不能太乖这是我的看法	男孩不能太乖这是看法	我的	8	DNP-D5-N3	NP-D4-N5
最低保障都没有	保障都没有	最低	ADJP-D3-N0	NP-D2-N0	这个离异男条件还很好	这个男条件还很好	离异	2	ADJP-D3-N1	NP-D2-N0
我说中了师傅的心思吧	我说中了心思吧	师傅的	DNP-D5-N2	NP-D4-N3	我看中了件欧时力的大衣	我看中了件大衣	欧时力的	5	DNP-D4-N1	NP-D3-N3
你受不了那种日子的	你受不了日子的	那种	DP-D5-N3	NP-D4-N2	我完全没有什么门道	我完全没有门道	什么	5	DP-D5-N0	NP-D4-N2
欧元促进电子商务发展	欧元促进	电子商务发展	NP-D3-N2	VP-D2-N1	但是我最近穷死鸟	但是我穷死鸟	最近	3	NP-D4-N2	VP-D3-N2
你们现在是周一早上吧	你们现在是吧	周一早上	NP-D5-N2	VP-D4-N2	她安排了别的任务	她安排了	别的任务	4	NP-D3-N3	VP-D2-N1
我刚才给他发信息他没有回应	我刚才发信息他没有回应	给他	PP-D4-N2	VP-D3-N1	他刚才跟我留言	他刚才留言	跟我	3	PP-D3-N2	VP-D2-N1
你要用护士的工号	你要用工号	护士的	DNP-D5-N0	NP-D4-N1	以前的同学又还没放假	同学又还没放假	以前的	0	DNP-D3-N0	NP-D2-N0
女性撑起半边天	女性撑起天	半边	QP-D4-N0	NP-D3-N2	大多平台都有客户在做	平台都有客户在做	大多	0	QP-D3-N0	NP-D2-N0
我和你一个年纪了	我和你年纪了	一个	QP-D5-N1	NP-D4-N2	但是房子里还有一个房间	但是房子里还有房间	一个	7	QP-D5-N0	NP-D4-N3
我也想了半天	我也想了	半天	QP-D4-N3	VP-D3-N2	你又不是就游这一次	你又不是就游这	一次	7	QP-D7-N1	VP-D5-N1
